"Date	Price	Open	High	Low	Change %"
"Oct 18, 2002	0.9719	0.9718	0.9743	0.9696	0.12%"
"Oct 17, 2002	0.9707	0.9809	0.9815	0.9697	-1.03%"
"Oct 16, 2002	0.9808	0.9813	0.9836	0.9798	-0.10%"
"Oct 15, 2002	0.9818	0.9873	0.9887	0.9789	-0.56%"
"Oct 14, 2002	0.9873	0.9879	0.9894	0.985	-0.03%"
"Oct 11, 2002	0.9876	0.9867	0.9885	0.9834	0.13%"
"Oct 10, 2002	0.9863	0.9907	0.9929	0.9847	-0.33%"
"Oct 09, 2002	0.9896	0.9792	0.9914	0.9777	1.11%"
"Oct 08, 2002	0.9787	0.9823	0.9845	0.9763	-0.45%"
"Oct 07, 2002	0.9831	0.9789	0.9841	0.9778	0.38%"
"Oct 04, 2002	0.9794	0.9878	0.989	0.9782	-0.91%"
"Oct 03, 2002	0.9884	0.9864	0.9911	0.9855	0.17%"
"Oct 02, 2002	0.9867	0.983	0.9871	0.9808	0.38%"
"Oct 01, 2002	0.983	0.987	0.9897	0.9824	-0.39%"
"Sep 30, 2002	0.9868	0.981	0.9901	0.9801	0.61%"
"Sep 27, 2002	0.9808	0.977	0.9813	0.9742	0.39%"
"Sep 26, 2002	0.977	0.9768	0.9814	0.9729	0.05%"
"Sep 25, 2002	0.9765	0.9823	0.9862	0.9755	-0.55%"
"Sep 24, 2002	0.9819	0.978	0.9839	0.9757	0.38%"
"Sep 23, 2002	0.9782	0.981	0.9864	0.975	-0.43%"
"Sep 20, 2002	0.9824	0.9869	0.9878	0.9782	-0.47%"
"Sep 19, 2002	0.987	0.9772	0.9872	0.9759	0.90%"
"Sep 18, 2002	0.9782	0.9738	0.9799	0.9658	0.38%"
"Sep 17, 2002	0.9745	0.969	0.9749	0.9603	0.59%"
"Sep 16, 2002	0.9688	0.9702	0.9731	0.9659	-0.26%"
"Sep 13, 2002	0.9713	0.9814	0.9844	0.9705	-1.03%"
"Sep 12, 2002	0.9814	0.9764	0.9831	0.9739	0.56%"
"Sep 11, 2002	0.9759	0.9748	0.9776	0.9696	0.08%"
"Sep 10, 2002	0.9751	0.9793	0.9839	0.9721	-0.47%"
"Sep 09, 2002	0.9797	0.9818	0.9835	0.9783	-0.14%"
"Sep 06, 2002	0.9811	0.991	0.9958	0.9806	-1.01%"
"Sep 05, 2002	0.9911	0.9923	0.9996	0.9887	-0.08%"
"Sep 04, 2002	0.9919	0.9968	0.9977	0.9905	-0.55%"
"Sep 03, 2002	0.9974	0.9835	0.9976	0.9829	1.31%"
"Sep 02, 2002	0.9845	0.9815	0.9858	0.9795	0.25%"
"Aug 30, 2002	0.982	0.9839	0.9865	0.9792	-0.26%"
"Aug 29, 2002	0.9846	0.9783	0.9889	0.977	0.61%"
"Aug 28, 2002	0.9786	0.9818	0.9835	0.9784	-0.44%"
"Aug 27, 2002	0.9829	0.971	0.984	0.97	1.12%"
"Aug 26, 2002	0.972	0.9723	0.9744	0.9683	-0.05%"
"Aug 23, 2002	0.9725	0.9694	0.9737	0.9666	0.33%"
"Aug 22, 2002	0.9693	0.9801	0.9808	0.9672	-1.21%"
"Aug 21, 2002	0.9812	0.9786	0.9851	0.9754	0.28%"
"Aug 20, 2002	0.9785	0.9773	0.9813	0.9731	0.18%"
"Aug 19, 2002	0.9767	0.9847	0.9871	0.9749	-0.78%"
"Aug 16, 2002	0.9844	0.982	0.9872	0.9785	0.26%"
"Aug 15, 2002	0.9818	0.9769	0.9852	0.9748	0.29%"
"Aug 14, 2002	0.979	0.9847	0.9895	0.9779	-0.54%"
"Aug 13, 2002	0.9843	0.9787	0.9847	0.9753	0.51%"
"Aug 12, 2002	0.9793	0.9704	0.9804	0.9689	0.97%"
"Aug 09, 2002	0.9699	0.9671	0.9744	0.9653	0.27%"
"Aug 08, 2002	0.9673	0.9739	0.9774	0.9639	-0.78%"
"Aug 07, 2002	0.9749	0.9663	0.9767	0.9641	0.90%"
"Aug 06, 2002	0.9662	0.981	0.9811	0.9623	-1.44%"
"Aug 05, 2002	0.9803	0.9872	0.988	0.9798	-0.69%"
"Aug 02, 2002	0.9871	0.9847	0.9923	0.9834	0.28%"
"Aug 01, 2002	0.9843	0.9767	0.9863	0.9726	0.70%"
"Jul 31, 2002	0.9775	0.9832	0.9858	0.976	-0.51%"
"Jul 30, 2002	0.9825	0.9814	0.9897	0.978	0.12%"
"Jul 29, 2002	0.9813	0.9871	0.989	0.9768	-0.47%"
"Jul 26, 2002	0.9859	1.0044	1.0072	0.9857	-1.93%"
"Jul 25, 2002	1.0053	0.9951	1.0063	0.9937	0.98%"
"Jul 24, 2002	0.9955	0.9896	0.9986	0.9872	0.58%"
"Jul 23, 2002	0.9898	1.008	1.0086	0.9847	-1.83%"
"Jul 22, 2002	1.0083	1.0118	1.0136	1.0055	-0.33%"
"Jul 19, 2002	1.0116	1.012	1.0212	1.0103	-0.02%"
"Jul 18, 2002	1.0118	1.0072	1.0118	1.0036	0.46%"
"Jul 17, 2002	1.0072	1.0124	1.0164	1.003	-0.43%"
"Jul 16, 2002	1.0116	1.003	1.0149	1.0027	0.86%"
"Jul 15, 2002	1.003	0.9917	1.0095	0.9915	1.20%"
"Jul 12, 2002	0.9911	0.9879	0.9925	0.985	0.28%"
"Jul 11, 2002	0.9883	0.9889	0.9942	0.9831	-0.11%"
"Jul 10, 2002	0.9894	0.9933	0.9974	0.986	-0.37%"
"Jul 09, 2002	0.9931	0.9913	0.9957	0.9874	0.18%"
"Jul 08, 2002	0.9913	0.9746	0.9917	0.9739	1.95%"
"Jul 05, 2002	0.9723	0.9791	0.9791	0.9716	-0.69%"
"Jul 04, 2002	0.9791	0.98	0.9821	0.9747	-0.17%"
"Jul 03, 2002	0.9808	0.9867	0.9868	0.9767	-0.58%"
"Jul 02, 2002	0.9865	0.9915	0.9922	0.9796	-0.55%"
"Jul 01, 2002	0.992	0.9915	0.9981	0.9858	0.02%"
"Jun 28, 2002	0.9918	0.9875	0.9992	0.9835	0.40%"
"Jun 27, 2002	0.9878	0.9817	0.9901	0.9808	0.64%"
"Jun 26, 2002	0.9815	0.9796	0.9946	0.9785	0.15%"
"Jun 25, 2002	0.98	0.9707	0.9805	0.9661	0.97%"
"Jun 24, 2002	0.9706	0.97	0.9821	0.968	-0.02%"
"Jun 21, 2002	0.9708	0.9644	0.9724	0.9626	0.61%"
"Jun 20, 2002	0.9649	0.9576	0.967	0.9556	0.75%"
"Jun 19, 2002	0.9577	0.9523	0.9582	0.9512	0.58%"
"Jun 18, 2002	0.9522	0.9434	0.9524	0.9434	0.80%"
"Jun 17, 2002	0.9446	0.944	0.9471	0.941	-0.16%"
"Jun 14, 2002	0.9461	0.9429	0.9528	0.9415	0.31%"
"Jun 13, 2002	0.9432	0.9433	0.948	0.9395	-0.03%"
"Jun 12, 2002	0.9435	0.9485	0.9511	0.9427	-0.52%"
"Jun 11, 2002	0.9484	0.9445	0.9499	0.9403	0.44%"
"Jun 10, 2002	0.9442	0.9433	0.949	0.939	0.04%"
"Jun 07, 2002	0.9438	0.9475	0.9495	0.9428	-0.39%"
"Jun 06, 2002	0.9475	0.9395	0.9483	0.9334	0.89%"
"Jun 05, 2002	0.9391	0.9391	0.9421	0.9351	-0.03%"
"Jun 04, 2002	0.9394	0.9406	0.9455	0.9384	-0.20%"
"Jun 03, 2002	0.9413	0.933	0.9417	0.9303	0.79%"
"May 31, 2002	0.9339	0.9372	0.9406	0.9284	-0.35%"
"May 30, 2002	0.9372	0.9345	0.9421	0.9343	0.26%"
"May 29, 2002	0.9348	0.9287	0.9379	0.927	0.71%"
"May 28, 2002	0.9282	0.9212	0.9314	0.9198	0.79%"
"May 27, 2002	0.9209	0.9211	0.9226	0.9185	0.07%"
"May 24, 2002	0.9203	0.9216	0.9237	0.9161	-0.09%"
"May 23, 2002	0.9211	0.9258	0.9274	0.9182	-0.50%"
"May 22, 2002	0.9257	0.9189	0.9282	0.9174	0.60%"
"May 21, 2002	0.9202	0.9208	0.9225	0.9159	-0.12%"
"May 20, 2002	0.9213	0.9205	0.9236	0.9178	0.09%"
"May 17, 2002	0.9205	0.9117	0.9221	0.9112	1.00%"
"May 16, 2002	0.9114	0.9122	0.9145	0.9083	-0.12%"
"May 15, 2002	0.9125	0.9026	0.9127	0.8992	1.10%"
"May 14, 2002	0.9026	0.9119	0.9121	0.9009	-0.99%"
"May 13, 2002	0.9116	0.9135	0.917	0.9092	-0.26%"
"May 10, 2002	0.914	0.9093	0.9152	0.9083	0.48%"
"May 09, 2002	0.9096	0.9049	0.9116	0.9035	0.55%"
"May 08, 2002	0.9046	0.9143	0.9145	0.903	-1.17%"
"May 07, 2002	0.9153	0.9182	0.9193	0.9115	-0.34%"
"May 06, 2002	0.9184	0.9163	0.9187	0.9133	0.12%"
"May 03, 2002	0.9173	0.9032	0.9177	0.902	1.56%"
"May 02, 2002	0.9032	0.9064	0.9078	0.9012	-0.35%"
"May 01, 2002	0.9064	0.9003	0.9088	0.899	0.69%"
"Apr 30, 2002	0.9002	0.9032	0.9042	0.8988	-0.43%"
"Apr 29, 2002	0.9041	0.9014	0.9047	0.9003	0.26%"
"Apr 26, 2002	0.9018	0.8977	0.9023	0.8958	0.43%"
"Apr 25, 2002	0.8979	0.8927	0.8995	0.892	0.55%"
"Apr 24, 2002	0.893	0.8888	0.8935	0.8869	0.48%"
"Apr 23, 2002	0.8887	0.8896	0.8904	0.8856	-0.07%"
"Apr 22, 2002	0.8893	0.8895	0.8911	0.8865	-0.33%"
"Apr 19, 2002	0.8922	0.891	0.8925	0.8878	0.12%"
"Apr 18, 2002	0.8911	0.8902	0.8922	0.8856	0.07%"
"Apr 17, 2002	0.8905	0.8824	0.8911	0.8816	0.90%"
"Apr 16, 2002	0.8826	0.8795	0.8841	0.8786	0.38%"
"Apr 15, 2002	0.8793	0.8794	0.8825	0.8784	-0.10%"
"Apr 12, 2002	0.8802	0.8821	0.8828	0.8773	-0.26%"
"Apr 11, 2002	0.8825	0.8804	0.8849	0.8785	0.26%"
"Apr 10, 2002	0.8802	0.881	0.8827	0.8784	-0.10%"
"Apr 09, 2002	0.8811	0.8749	0.8815	0.873	0.74%"
"Apr 08, 2002	0.8746	0.8792	0.8795	0.8736	-0.50%"
"Apr 05, 2002	0.879	0.8783	0.8817	0.877	0.16%"
"Apr 04, 2002	0.8776	0.881	0.8859	0.8764	-0.33%"
"Apr 03, 2002	0.8805	0.8791	0.8833	0.8769	0.13%"
"Apr 02, 2002	0.8794	0.8805	0.8822	0.8772	-0.12%"
"Apr 01, 2002	0.8805	0.8713	0.8825	0.8713	1.00%"
"Mar 29, 2002	0.8718	0.8705	0.873	0.8701	0.16%"
"Mar 28, 2002	0.8704	0.8728	0.8743	0.8697	-0.29%"
"Mar 27, 2002	0.8729	0.8769	0.8772	0.8716	-0.46%"
"Mar 26, 2002	0.8769	0.8772	0.8799	0.873	-0.10%"
"Mar 25, 2002	0.8778	0.8765	0.8785	0.8751	0.09%"
"Mar 22, 2002	0.877	0.8823	0.883	0.8742	-0.59%"
"Mar 21, 2002	0.8822	0.8856	0.8864	0.8805	-0.35%"
"Mar 20, 2002	0.8853	0.8824	0.8861	0.878	0.31%"
"Mar 19, 2002	0.8826	0.8829	0.885	0.8794	0.00%"
"Mar 18, 2002	0.8826	0.8818	0.8833	0.878	0.02%"
"Mar 15, 2002	0.8824	0.8823	0.8872	0.8807	-0.07%"
"Mar 14, 2002	0.883	0.8758	0.8846	0.8751	0.76%"
"Mar 13, 2002	0.8763	0.8762	0.8786	0.8723	0.06%"
"Mar 12, 2002	0.8758	0.8752	0.8769	0.8703	0.07%"
"Mar 11, 2002	0.8752	0.8736	0.8774	0.873	0.15%"
"Mar 08, 2002	0.8739	0.8817	0.882	0.8721	-0.96%"
"Mar 07, 2002	0.8824	0.8767	0.8841	0.8738	0.66%"
"Mar 06, 2002	0.8766	0.8719	0.8777	0.8689	0.46%"
"Mar 05, 2002	0.8726	0.8699	0.8729	0.8648	0.34%"
"Mar 04, 2002	0.8696	0.8648	0.8717	0.8629	0.54%"
"Mar 01, 2002	0.8649	0.8688	0.8697	0.8628	-0.43%"
"Feb 28, 2002	0.8686	0.8658	0.8698	0.8626	0.35%"
"Feb 27, 2002	0.8656	0.8639	0.8671	0.8619	0.21%"
"Feb 26, 2002	0.8638	0.8694	0.8726	0.8616	-0.61%"
"Feb 25, 2002	0.8691	0.8752	0.8759	0.8686	-0.75%"
"Feb 22, 2002	0.8757	0.8702	0.8779	0.8676	0.68%"
"Feb 21, 2002	0.8698	0.8695	0.8722	0.8679	0.05%"
"Feb 20, 2002	0.8694	0.877	0.8786	0.8686	-0.82%"
"Feb 19, 2002	0.8766	0.8706	0.8784	0.866	0.65%"
"Feb 18, 2002	0.8709	0.8731	0.8741	0.8698	-0.29%"
"Feb 15, 2002	0.8734	0.8741	0.8744	0.8691	-0.06%"
"Feb 14, 2002	0.8739	0.8713	0.875	0.8679	0.31%"
"Feb 13, 2002	0.8712	0.8775	0.8777	0.8701	-0.60%"
"Feb 12, 2002	0.8765	0.8768	0.8802	0.8738	0.01%"
"Feb 11, 2002	0.8764	0.8704	0.8803	0.8704	0.33%"
"Feb 08, 2002	0.8735	0.8702	0.8756	0.8697	0.29%"
"Feb 07, 2002	0.871	0.8679	0.872	0.8643	0.39%"
"Feb 06, 2002	0.8676	0.867	0.8708	0.8631	-0.01%"
"Feb 05, 2002	0.8677	0.8706	0.8732	0.8651	-0.33%"
"Feb 04, 2002	0.8706	0.8619	0.8715	0.8602	0.99%"
"Feb 01, 2002	0.8621	0.8589	0.8644	0.8562	0.42%"
"Jan 31, 2002	0.8585	0.8618	0.865	0.8577	-0.37%"
"Jan 30, 2002	0.8617	0.8655	0.8676	0.8599	-0.44%"
"Jan 29, 2002	0.8655	0.8623	0.866	0.8591	0.32%"
"Jan 28, 2002	0.8627	0.865	0.8664	0.8569	-0.39%"
"Jan 25, 2002	0.8661	0.8779	0.8787	0.8627	-1.29%"
"Jan 24, 2002	0.8774	0.8784	0.8795	0.8749	-0.06%"
"Jan 23, 2002	0.8779	0.8863	0.8892	0.8767	-0.93%"
"Jan 22, 2002	0.8861	0.8837	0.8867	0.881	0.26%"
"Jan 21, 2002	0.8838	0.8837	0.8869	0.8824	-0.06%"
"Jan 18, 2002	0.8843	0.8814	0.8859	0.8789	0.42%"
"Jan 17, 2002	0.8806	0.8825	0.8853	0.8786	-0.26%"
"Jan 16, 2002	0.8829	0.8828	0.8847	0.8796	-0.06%"
"Jan 15, 2002	0.8834	0.8946	0.8947	0.8826	-1.23%"
"Jan 14, 2002	0.8944	0.8943	0.8956	0.8913	0.20%"
"Jan 11, 2002	0.8926	0.8914	0.8934	0.8896	0.13%"
"Jan 10, 2002	0.8914	0.8909	0.894	0.8898	0.00%"
"Jan 09, 2002	0.8914	0.8933	0.8953	0.8864	-0.19%"
"Jan 08, 2002	0.8931	0.8936	0.8938	0.8881	-0.04%"
"Jan 07, 2002	0.8935	0.8951	0.8998	0.888	-0.17%"
"Jan 04, 2002	0.895	0.8987	0.9003	0.8937	-0.51%"
"Jan 03, 2002	0.8996	0.9039	0.9062	0.8976	-0.44%"
"Jan 02, 2002	0.9036	0.8896	0.9069	0.8883	1.59%"
"Jan 01, 2002	0.8895	0.8909	0.8913	0.8863	-0.16%"
"Dec 31, 2001	0.8909	0.8842	0.8927	0.8827	0.83%"
"Dec 28, 2001	0.8836	0.8833	0.8847	0.8788	0.07%"
"Dec 27, 2001	0.883	0.8804	0.8872	0.8774	0.33%"
"Dec 26, 2001	0.8801	0.8791	0.8821	0.8764	0.39%"
"Dec 25, 2001	0.8767	0.8775	0.8825	0.8764	-0.11%"
"Dec 24, 2001	0.8777	0.8882	0.891	0.8739	-1.16%"
"Dec 21, 2001	0.888	0.9002	0.9016	0.8856	-1.41%"
"Dec 20, 2001	0.9007	0.9009	0.9015	0.8961	0.01%"
"Dec 19, 2001	0.9006	0.9036	0.9039	0.8953	-0.29%"
"Dec 18, 2001	0.9032	0.9023	0.9045	0.8993	0.12%"
"Dec 17, 2001	0.9021	0.9039	0.9086	0.9019	-0.08%"
"Dec 14, 2001	0.9028	0.8933	0.9058	0.8921	1.14%"
"Dec 13, 2001	0.8926	0.8986	0.8995	0.892	-0.60%"
"Dec 12, 2001	0.898	0.8931	0.899	0.8921	0.58%"
"Dec 11, 2001	0.8928	0.891	0.8931	0.8881	0.22%"
"Dec 10, 2001	0.8908	0.8901	0.892	0.8841	0.13%"
"Dec 07, 2001	0.8896	0.8951	0.8955	0.8882	-0.60%"
"Dec 06, 2001	0.895	0.8883	0.8954	0.8863	0.75%"
"Dec 05, 2001	0.8883	0.8904	0.8943	0.8844	-0.20%"
"Dec 04, 2001	0.8901	0.8914	0.8925	0.8883	-0.17%"
"Dec 03, 2001	0.8916	0.8959	0.8971	0.8888	-0.55%"
"Nov 30, 2001	0.8965	0.8876	0.8984	0.8845	1.00%"
"Nov 29, 2001	0.8876	0.888	0.8922	0.8853	-0.03%"
"Nov 28, 2001	0.8879	0.8838	0.889	0.8814	0.51%"
"Nov 27, 2001	0.8834	0.8803	0.8842	0.8767	0.33%"
"Nov 26, 2001	0.8805	0.877	0.8835	0.877	0.27%"
"Nov 23, 2001	0.8781	0.8781	0.8814	0.8735	0.05%"
"Nov 22, 2001	0.8777	0.8787	0.8797	0.8757	-0.16%"
"Nov 21, 2001	0.8791	0.8833	0.8837	0.8752	-0.44%"
"Nov 20, 2001	0.883	0.8789	0.8844	0.8779	0.50%"
"Nov 19, 2001	0.8786	0.8842	0.8854	0.8764	-0.63%"
"Nov 16, 2001	0.8842	0.8819	0.8867	0.8804	0.24%"
"Nov 15, 2001	0.8821	0.8827	0.8856	0.88	-0.11%"
"Nov 14, 2001	0.8831	0.8802	0.8844	0.877	0.24%"
"Nov 13, 2001	0.881	0.8944	0.8944	0.879	-1.50%"
"Nov 12, 2001	0.8944	0.8948	0.9019	0.8912	0.02%"
"Nov 09, 2001	0.8942	0.8925	0.8952	0.8886	0.16%"
"Nov 08, 2001	0.8928	0.898	0.8998	0.8904	-0.63%"
"Nov 07, 2001	0.8985	0.8946	0.9049	0.8937	0.38%"
"Nov 06, 2001	0.8951	0.8978	0.8995	0.8942	-0.33%"
"Nov 05, 2001	0.8981	0.9019	0.9019	0.8942	-0.47%"
"Nov 02, 2001	0.9023	0.9019	0.9076	0.9006	-0.04%"
"Nov 01, 2001	0.9027	0.9007	0.9122	0.8992	0.32%"
"Oct 31, 2001	0.8998	0.9046	0.908	0.8985	-0.53%"
"Oct 30, 2001	0.9046	0.9048	0.9103	0.903	-0.01%"
"Oct 29, 2001	0.9047	0.8927	0.9053	0.8922	1.29%"
"Oct 26, 2001	0.8932	0.8924	0.8952	0.8902	0.09%"
"Oct 25, 2001	0.8924	0.8941	0.8982	0.8879	-0.19%"
"Oct 24, 2001	0.8941	0.8905	0.8946	0.8894	0.44%"
"Oct 23, 2001	0.8902	0.8911	0.893	0.8867	-0.22%"
"Oct 22, 2001	0.8922	0.8983	0.9004	0.8895	-0.78%"
"Oct 19, 2001	0.8992	0.9033	0.9036	0.8964	-0.41%"
"Oct 18, 2001	0.9029	0.903	0.9058	0.9002	-0.10%"
"Oct 17, 2001	0.9038	0.9086	0.9095	0.9012	-0.50%"
"Oct 16, 2001	0.9083	0.9085	0.9114	0.9036	-0.12%"
"Oct 15, 2001	0.9094	0.9117	0.9139	0.9065	-0.24%"
"Oct 12, 2001	0.9116	0.9027	0.9127	0.9013	1.02%"
"Oct 11, 2001	0.9024	0.9108	0.9124	0.8986	-0.97%"
"Oct 10, 2001	0.9112	0.913	0.916	0.91	-0.22%"
"Oct 09, 2001	0.9132	0.9208	0.9228	0.9125	-0.88%"
"Oct 08, 2001	0.9213	0.9183	0.9246	0.9163	0.30%"
"Oct 05, 2001	0.9185	0.9179	0.9209	0.9155	0.04%"
"Oct 04, 2001	0.9181	0.9143	0.9187	0.9109	0.38%"
"Oct 03, 2001	0.9146	0.9183	0.9238	0.9126	-0.48%"
"Oct 02, 2001	0.919	0.9172	0.92	0.9132	0.16%"
"Oct 01, 2001	0.9175	0.9103	0.9179	0.9059	0.64%"
"Sep 28, 2001	0.9117	0.9181	0.9183	0.9082	-0.72%"
"Sep 27, 2001	0.9183	0.9229	0.9234	0.9156	-0.54%"
"Sep 26, 2001	0.9233	0.9232	0.9245	0.919	0.00%"
"Sep 25, 2001	0.9233	0.9167	0.9252	0.9145	0.69%"
"Sep 24, 2001	0.917	0.9136	0.9206	0.9103	0.23%"
"Sep 21, 2001	0.9149	0.9276	0.9277	0.9084	-1.40%"
"Sep 20, 2001	0.9279	0.9263	0.9296	0.9228	0.12%"
"Sep 19, 2001	0.9268	0.927	0.9327	0.9225	-0.08%"
"Sep 18, 2001	0.9275	0.9249	0.9284	0.9186	0.34%"
"Sep 17, 2001	0.9244	0.9234	0.9335	0.9171	0.39%"
"Sep 14, 2001	0.9208	0.9108	0.925	0.9079	1.05%"
"Sep 13, 2001	0.9112	0.9072	0.913	0.9049	0.47%"
"Sep 12, 2001	0.9069	0.9113	0.915	0.9006	-0.81%"
"Sep 11, 2001	0.9143	0.8984	0.9172	0.895	1.80%"
"Sep 10, 2001	0.8981	0.9062	0.9081	0.8973	-1.02%"
"Sep 07, 2001	0.9074	0.8957	0.9077	0.8847	1.26%"
"Sep 06, 2001	0.8961	0.8866	0.897	0.8823	1.17%"
"Sep 05, 2001	0.8857	0.8883	0.8914	0.8844	-0.33%"
"Sep 04, 2001	0.8886	0.9077	0.9079	0.8842	-2.05%"
"Sep 03, 2001	0.9072	0.9102	0.9106	0.9055	-0.57%"
"Aug 31, 2001	0.9124	0.9163	0.92	0.9061	-0.45%"
"Aug 30, 2001	0.9165	0.9088	0.9185	0.9058	0.79%"
"Aug 29, 2001	0.9093	0.9129	0.915	0.9082	-0.36%"
"Aug 28, 2001	0.9126	0.9114	0.913	0.9026	0.13%"
"Aug 27, 2001	0.9114	0.9133	0.9146	0.9083	-0.39%"
"Aug 24, 2001	0.915	0.9147	0.9166	0.9073	-0.03%"
"Aug 23, 2001	0.9153	0.9125	0.9169	0.9098	0.08%"
"Aug 22, 2001	0.9146	0.9182	0.9242	0.9135	-0.35%"
"Aug 21, 2001	0.9178	0.9142	0.9185	0.9076	0.34%"
"Aug 20, 2001	0.9147	0.9178	0.9204	0.9108	-0.38%"
"Aug 17, 2001	0.9182	0.9116	0.9185	0.9095	0.67%"
"Aug 16, 2001	0.9121	0.9138	0.9204	0.9092	-0.23%"
"Aug 15, 2001	0.9142	0.9025	0.9153	0.9016	1.22%"
"Aug 14, 2001	0.9032	0.897	0.9038	0.8933	0.76%"
"Aug 13, 2001	0.8964	0.8933	0.9011	0.8921	0.35%"
"Aug 10, 2001	0.8933	0.8922	0.8962	0.891	0.10%"
"Aug 09, 2001	0.8924	0.8809	0.8943	0.88	1.36%"
"Aug 08, 2001	0.8804	0.8779	0.8811	0.8736	0.32%"
"Aug 07, 2001	0.8776	0.8814	0.8816	0.8746	-0.49%"
"Aug 06, 2001	0.8819	0.8832	0.8832	0.8784	-0.28%"
"Aug 03, 2001	0.8844	0.8834	0.8878	0.8774	0.05%"
"Aug 02, 2001	0.884	0.8815	0.8847	0.8784	0.33%"
"Aug 01, 2001	0.8811	0.8763	0.8833	0.8754	0.56%"
"Jul 31, 2001	0.8762	0.8741	0.8781	0.872	0.19%"
"Jul 30, 2001	0.8745	0.8761	0.8776	0.872	-0.36%"
"Jul 27, 2001	0.8777	0.8777	0.881	0.8723	-0.05%"
"Jul 26, 2001	0.8781	0.8804	0.8824	0.8745	-0.31%"
"Jul 25, 2001	0.8808	0.8734	0.8814	0.8714	0.81%"
"Jul 24, 2001	0.8737	0.8692	0.8774	0.8681	0.53%"
"Jul 23, 2001	0.8691	0.8705	0.8722	0.8649	-0.23%"
"Jul 20, 2001	0.8711	0.8719	0.8788	0.8698	0.00%"
"Jul 19, 2001	0.8711	0.8742	0.8791	0.8673	-0.30%"
"Jul 18, 2001	0.8737	0.8597	0.8744	0.8565	1.60%"
"Jul 17, 2001	0.8599	0.8527	0.861	0.8488	0.81%"
"Jul 16, 2001	0.853	0.8541	0.8616	0.8526	-0.22%"
"Jul 13, 2001	0.8549	0.8538	0.8563	0.8508	0.18%"
"Jul 12, 2001	0.8534	0.8587	0.8587	0.8504	-0.74%"
"Jul 11, 2001	0.8598	0.8551	0.8646	0.8532	0.58%"
"Jul 10, 2001	0.8548	0.8501	0.8578	0.8484	0.43%"
"Jul 09, 2001	0.8511	0.8469	0.8527	0.8442	0.42%"
"Jul 06, 2001	0.8475	0.8371	0.8481	0.8347	1.13%"
"Jul 05, 2001	0.838	0.8463	0.8481	0.8357	-1.03%"
"Jul 04, 2001	0.8467	0.848	0.8504	0.8428	-0.22%"
"Jul 03, 2001	0.8486	0.8481	0.8509	0.8451	0.02%"
"Jul 02, 2001	0.8484	0.8506	0.8506	0.8436	-0.19%"
"Jun 29, 2001	0.85	0.8441	0.8503	0.843	0.73%"
"Jun 28, 2001	0.8438	0.8587	0.8615	0.843	-1.79%"
"Jun 27, 2001	0.8592	0.864	0.8662	0.8587	-0.53%"
"Jun 26, 2001	0.8638	0.8591	0.8653	0.8584	0.58%"
"Jun 25, 2001	0.8588	0.8568	0.8628	0.8562	0.17%"
"Jun 22, 2001	0.8573	0.8542	0.8578	0.8504	0.35%"
"Jun 21, 2001	0.8543	0.8556	0.8593	0.8513	-0.05%"
"Jun 20, 2001	0.8547	0.8538	0.8558	0.8494	0.09%"
"Jun 19, 2001	0.8539	0.8608	0.861	0.8526	-0.80%"
"Jun 18, 2001	0.8608	0.8632	0.8647	0.8573	-0.08%"
"Jun 15, 2001	0.8615	0.8628	0.8677	0.8601	-0.09%"
"Jun 14, 2001	0.8623	0.8556	0.8637	0.8486	0.88%"
"Jun 13, 2001	0.8548	0.853	0.857	0.8508	0.19%"
"Jun 12, 2001	0.8532	0.8436	0.8541	0.8414	1.19%"
"Jun 11, 2001	0.8432	0.8497	0.8542	0.841	-0.89%"
"Jun 08, 2001	0.8508	0.8518	0.852	0.8457	0.02%"
"Jun 07, 2001	0.8506	0.8468	0.8518	0.8455	0.33%"
"Jun 06, 2001	0.8478	0.8543	0.8572	0.8444	-0.74%"
"Jun 05, 2001	0.8541	0.846	0.8553	0.8419	0.90%"
"Jun 04, 2001	0.8465	0.8462	0.854	0.8437	-0.14%"
"Jun 01, 2001	0.8477	0.8448	0.8502	0.843	0.21%"
"May 31, 2001	0.8459	0.8558	0.8569	0.844	-1.27%"
"May 30, 2001	0.8568	0.8559	0.8595	0.8535	0.12%"
"May 29, 2001	0.8558	0.8601	0.8615	0.8528	-0.51%"
"May 28, 2001	0.8602	0.8602	0.861	0.8576	-0.12%"
"May 25, 2001	0.8612	0.8572	0.8631	0.8538	0.50%"
"May 24, 2001	0.8569	0.8557	0.8615	0.85	0.05%"
"May 23, 2001	0.8565	0.8658	0.8664	0.8547	-0.98%"
"May 22, 2001	0.865	0.8769	0.8777	0.8627	-1.33%"
"May 21, 2001	0.8767	0.88	0.882	0.874	-0.53%"
"May 18, 2001	0.8814	0.8829	0.883	0.8753	-0.15%"
"May 17, 2001	0.8827	0.8834	0.8883	0.8792	-0.08%"
"May 16, 2001	0.8834	0.8784	0.8869	0.8743	0.59%"
"May 15, 2001	0.8782	0.874	0.8803	0.873	0.45%"
"May 14, 2001	0.8743	0.8757	0.8761	0.8723	-0.11%"
"May 11, 2001	0.8753	0.8816	0.8827	0.8733	-0.70%"
"May 10, 2001	0.8815	0.8864	0.8923	0.8779	-0.51%"
"May 09, 2001	0.886	0.8854	0.8864	0.881	0.08%"
"May 08, 2001	0.8853	0.8905	0.8914	0.8823	-0.54%"
